OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
This wenche thikke and wel ygrowen was,This wenche thikke and wel ygrowen was,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 3973,,10,10,This wenche thikke and wel ygrowen was,This wenche thikke and wel ygrowen was,u Su Sx u S uSu S,u Su Sx u S uSu S,this@gram_adj wench@n thikke@adj and@conj wel@adv grouen@v%ppl ben@v%pt_3,this@gram_adj wench@n thikke@adj and@conj wel@adv grouen@v%ppl ben@v%pt_3,green
With kamus nose and eyen greye as glas,With camus nose° and yën greye as glas;,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 3974,,10,10,With kamus nose and eyen greye as glas,With camus nose and yn greye as glas,u Su Sx u Su S u S,u Su Su S u S u S,with@prep camus@adj nose@n1 and@conj eie@n1%pl grei@adj as@conj glas@n,with@prep camus@adj nose@n1 and@conj eie@n1%pl grei@adj as@conj glas@n,green
With buttokes brode and brestes rounde and hye.,With buttoks brode and brestes rounde and hie,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 3975,,10,10,With buttokes brode and brestes rounde and hye,With buttoks brode and brestes rounde and hie,u SuS ux S ux Sx u S,u Su Sx u Su Sx u S,with@prep buttok@n%pl brod@adj and@conj brest@n1%pl rounde@adj and@conj heigh@adj,with@prep buttok@n%pl brod@adj and@conj brest@n1%pl rounde@adj and@conj heigh@adj,green
But right fair was hire heer; I wol nat lye.,"But right fair° was hir heer,° I wol nat lie.",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 3976,,10,10,But right fair was hire heer I wol nat lye,But right fair was hir heer I wol nat lie,u S u S ux S u S u S,u S u S u S u S u S,but@conj righte@adv fair@adj ben@v%pt_3 hire@pron1%fem_gen her@n ich@pron%nom willen@v%pr_1 not@adv lien@v2%inf,but@conj righte@adv fair@adj ben@v%pt_3 hire@pron1%fem_gen her@n ich@pron%nom willen@v%pr_1 not@adv lien@v2%inf,green
"This person of the toun, for she was feir","The person° of the toun, for she was feir",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 3977,DIFF,10,10,This person of the toun for she was feir,The person of the toun for she was feir,u Su S u S u S u S,u Su S u S u S u S,the@def_art persoune@n2 of@prep  toun@n for@conj she@pron%nom ben@v%pt_3 fair@adj,the@def_art persoune@n2 of@prep  toun@n for@conj she@pron%nom ben@v%pt_3 fair@adj,
In purpos was to maken hire his heir,In purpos was° to maken hir his heir,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 3978,,10,10,In purpos was to maken hire his heir,In purpos was to maken hir his heir,u Su S u Su Sx u S,u Su S u Su S u S,in@prep purpos@n ben@v%pt_3 to@part maken@v1%inf hire@pron2%fem_obj his@pron1%gen heir@n,in@prep purpos@n ben@v%pt_3 to@part maken@v1%inf hire@pron2%fem_obj his@pron1%gen heir@n,green
Bothe of his catel and his mesuage,"Bothe of his catel° and his messuage,°",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 3979,,10,10,Bothe of his catel and his mesuage,Bothe of his catel and his messuage,ux S u Su S u SuSx,ux S u Su S u SuSx,bothe@num_conj of@prep his@pron1%gen catel@n and@conj his@pron1%gen mesuage@n,bothe@num_conj of@prep his@pron1%gen catel@n and@conj his@pron1%gen mesuage@n,green
And straunge he made it of hir mariage.,And straunge° he made it of° hir mariage.,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 3980,,10,10,And straunge he made it of hir mariage,And straunge he made it of hir mariage,u Sx u Sx u S u SuSx,u Sx u Sx u S u SuSx,and@conj straunge@adj he@pron1%nom maken@v1%pt_3 hit@pron of@prep hire@pron1%fem_gen mariage@n,and@conj straunge@adj he@pron1%nom maken@v1%pt_3 hit@pron of@prep hire@pron1%fem_gen mariage@n,green
His purpos was for to bistowe hire hye,His purpos was for to bistowe hir hie°,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 3981,,10,10,His purpos was for to bistowe hire hye,His purpos was for to bistowe hir hie,u Su S u S uSx ux S,u Su S u S uSx u S,his@pron1%gen purpos@n ben@v%pt_3 for@prep#adv to@part bistouen@v%inf hire@pron2%fem_obj heighe@adv,his@pron1%gen purpos@n ben@v%pt_3 for@prep#adv to@part bistouen@v%inf hire@pron2%fem_obj heighe@adv,green
Into som worthy blood of auncetrye;,Into som worthy blood of auncetrie;,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 3982,,0,10,Into som worthy blood of auncetrye,Into som worthy blood of auncetrie,     ,uS u Su S u SuS,in-to@prep som@gram_adj worthi@adj blod@n1 of@prep auncestrie@n,in-to@prep som@gram_adj worthi@adj blod@n1 of@prep auncestrie@n,green
For hooly chirches good moot been despended,For holy chirches good° moot° been despended,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 3983,,10,10,For hooly chirches good moot been despended,For holy chirches good moot been despended,u Su Su S u S uSx,u Su Su S u S uSx,for@conj holi@adj2 chirche@n%gen god@n2 moten@v2%pr_3 ben@v%inf dispenden@v%ppl,for@conj holi@adj2 chirche@n%gen god@n2 moten@v2%pr_3 ben@v%inf dispenden@v%ppl,green
"On hooly chirches blood, that is descended.","On holy chirches blood, that is descended.°",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 3984,,10,10,On hooly chirches blood that is descended,On holy chirches blood that is descended,u Su Su S u S uSx,u Su Su S u S uSx,on@prep holi@adj2 chirche@n%gen blod@n1 that@pron ben@v%pr_3 descenden@v%ppl,on@prep holi@adj2 chirche@n%gen blod@n1 that@pron ben@v%pr_3 descenden@v%ppl,green
Therfore he wolde his hooly blood honoure,Therfore he wolde his holy blood honoure,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 3985,,10,10,Therfore he wolde his hooly blood honoure,Therfore he wolde his holy blood honoure,uSx u Sx u Su S uSx,uSx u Sx u Su S uSx,ther-fore@adv he@pron1%nom willen@v%pt_3 his@pron1%gen holi@adj2 blod@n1 honouren@v%inf,ther-fore@adv he@pron1%nom willen@v%pt_3 his@pron1%gen holi@adj2 blod@n1 honouren@v%inf,green
Though that he hooly chirche sholde devoure.,Though that he holy chirche shold devoure.,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 3986,,10,10,Though that he hooly chirche sholde devoure,Though that he holy chirche shold devoure,u S u Su Su Sx uSx,u S u Su Su S uSx,though@conj that@part he@pron1%nom holi@adj2 chirche@n shulen@v1%pt_3 devouren@v%inf,though@conj that@part he@pron1%nom holi@adj2 chirche@n shulen@v1%pt_3 devouren@v%inf,green
"Greet sokene hath this millere, out of doute","¶Gret soken° hath this miller, out of doute",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 3987,,10,10,Greet sokene hath this millere out of doute,Gret soken hath this miller out of doute,u Sux S u Sux S u Sx,u Su S u Su S u Sx,gret@adj sokene@n haven@v%pr_3 this@gram_adj milnere@n oute@adv#prep of@prep doute@n,gret@adj sokene@n haven@v%pr_3 this@gram_adj milnere@n oute@adv#prep of@prep doute@n,green
With whete and malt of al the land aboute;,With whete and malt of al the land aboute;,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 3988,,10,10,With whete and malt of al the land aboute,With whete and malt of al the land aboute,u Sx u S u S u S uSx,u Sx u S u S u S uSx,with@prep whete@n and@conj malt@n of@prep al@gram_adj the@def_art lond@n abouten@advas_adj,with@prep whete@n and@conj malt@n of@prep al@gram_adj the@def_art lond@n abouten@advas_adj,green
And nameliche ther was a greet collegge,And namely° ther was a greet collegge,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 3989,DIFF,10,10,And nameliche ther was a greet collegge,And namely ther was a greet collegge,u SuSx u S u S uSx,u SuS u S u S uSx,and@conj nameli@adv ther@adv ben@v%pt_3 a@indef_art gret@adj college@n,and@conj nameli@adv ther@adv ben@v%pt_3 a@indef_art gret@adj college@n,green
Men clepen the Soler Halle at Cantebregge;,"Men clep° the Soler-halle at Cantebregge,°",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 3990,DIFF,10,10,Men clepen the Soler Halle at Cantebregge,Men clep the Solerhalle at Cantebregge,u Su S ux Sx u SuSx,u S u SuSx u SuSx,man@n%pl  the@def_art  at@prep cantebregge@n#propn,man@n%pl  the@def_art  at@prep cantebregge@n#propn,
Ther was hir whete and eek hir malt ygrounde.,Ther was hir whete and eek hir malt ygrounde.,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 3991,,10,10,Ther was hir whete and eek hir malt ygrounde,Ther was hir whete and eek hir malt ygrounde,u S u Sx u S u S uSx,u S u Sx u S u S uSx,ther@adv ben@v%pt_3 here@pron%pl_gen whete@n and@conj ek@adv here@pron%pl_gen malt@n grinden@v1%ppl,ther@adv ben@v%pt_3 here@pron%pl_gen whete@n and@conj ek@adv here@pron%pl_gen malt@n grinden@v1%ppl,green
"And on a day it happed, in a stounde","And on a day it happed, in a stounde,°",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 3992,,10,10,And on a day it happed in a stounde,And on a day it happed in a stounde,u S u S u Su S u Sx,u S u S u Su S u Sx,and@conj on@prep a@indef_art dai@n hit@pron happen@v1%pt_3 in@prep a@indef_art stounde@n,and@conj on@prep a@indef_art dai@n hit@pron happen@v1%pt_3 in@prep a@indef_art stounde@n,green
Sik lay the maunciple on a maladye;,Sik lay the maunciple° on a maladie;,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 3993,,0,10,Sik lay the maunciple on a maladye,Sik lay the maunciple on a maladie,      ,u S u Sux S u SuS,sik@adj lien@v1%pt_3 the@def_art maunciple@n on@prep a@indef_art maladie@n,sik@adj lien@v1%pt_3 the@def_art maunciple@n on@prep a@indef_art maladie@n,green
Men wenden wisly that he sholde dye.,Men wenden° wisly° that he sholde die.,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 3994,,10,10,Men wenden wisly that he sholde dye,Men wenden wisly that he sholde die,u Su Su S u Su S,u Su Su S u Su S,man@n%pl wenen@v2%pt_pl wisli@adv that@conj he@pron1%nom shulen@v1%pt_3 dien@v%inf,man@n%pl wenen@v2%pt_pl wisli@adv that@conj he@pron1%nom shulen@v1%pt_3 dien@v%inf,green
For which this millere stal bothe mele and corn,For which this miller stal° both mele and corn°,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 3995,,10,10,For which this millere stal bothe mele and corn,For which this miller stal both mele and corn,u S u Sux S ux Sx u S,u S u Su S u Sx u S,for@prep which@pron this@gram_adj milnere@n stelen@v%pt_3 bothe@num_conj mele@n1 and@conj corn@n,for@prep which@pron this@gram_adj milnere@n stelen@v%pt_3 bothe@num_conj mele@n1 and@conj corn@n,green
An hundred tyme moore than biforn;,An hundred time more than biforn;,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 3996,,10,10,An hundred tyme moore than biforn,An hundred time more than biforn,u Su Su Su S uS,u Su Su Su S uS,a@indef_art hundred@num_adj time@n more@adv%comp than@conj biforen@adv,a@indef_art hundred@num_adj time@n more@adv%comp than@conj biforen@adv,green
For therbiforn he stal but curteisly,For therbiforn he stal but curteisly,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 3997,,10,10,For therbiforn he stal but curteisly,For therbiforn he stal but curteisly,u SuS u S u SuS,u SuS u S u SuS,for@conj ther-biforen@adv he@pron1%nom stelen@v%pt_3 but@conj courteisliche@adv,for@conj ther-biforen@adv he@pron1%nom stelen@v%pt_3 but@conj courteisliche@adv,green
But now he was a theef outrageously,But now he was a theef outrageously,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 3998,,0,0,But now he was a theef outrageously,But now he was a theef outrageously,      ,      ,but@conj nou@adv he@pron1%nom ben@v%pt_3 a@indef_art thef@n2 outrageousli@adv,but@conj nou@adv he@pron1%nom ben@v%pt_3 a@indef_art thef@n2 outrageousli@adv,green
For which the wardeyn chidde and made fare.,For which the wardein° chidde° and made fare.°,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 3999,,10,10,For which the wardeyn chidde and made fare,For which the wardein chidde and made fare,u S u Su Sx u Su Sx,u S u Su Sx u Su Sx,for@prep which@pron the@def_art wardein@n chiden@v%pt_3 and@conj maken@v1%pt_3 fare@n1,for@prep which@pron the@def_art wardein@n chiden@v%pt_3 and@conj maken@v1%pt_3 fare@n1,green
But therof sette the millere nat a tare;,But therof set the miller nat a tare;°,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4000,,10,10,But therof sette the millere nat a tare,But therof set the miller nat a tare,u Su Sx u Sux S u Sx,u Su S u Su S u Sx,but@conj ther-of@adv setten@v%pt_3 the@def_art milnere@n not@adv a@indef_art tare@n1,but@conj ther-of@adv setten@v%pt_3 the@def_art milnere@n not@adv a@indef_art tare@n1,green
"He craketh boost, and swoor it was nat so.","He craketh boost,° and swoor it was nat so.",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4001,,10,10,He craketh boost and swoor it was nat so,He craketh boost and swoor it was nat so,u Su S u S u S u S,u Su S u S u S u S,he@pron1%nom craken@v%pr_3 bost@n and@conj sweren@v%pt_3 hit@pron ben@v%pt_3 not@adv so@adv,he@pron1%nom craken@v%pr_3 bost@n and@conj sweren@v%pt_3 hit@pron ben@v%pt_3 not@adv so@adv,green
Thanne were ther yonge povre scolers two,¶Than were ther yonge povre scolers two,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4002,,10,10,Thanne were ther yonge povre scolers two,Than were ther yonge povre scolers two,ux Sx u Su Su Su S,u Sx u Su Su Su S,thanne@adv ben@v%pt_pl ther@adv yong@adj povre@adj scolere@n%pl two@num_adj,thanne@adv ben@v%pt_pl ther@adv yong@adj povre@adj scolere@n%pl two@num_adj,green
"That dwelten in this halle, of which I seye.","That dwelten in this halle, of which I seye.°",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4003,,10,10,That dwelten in this halle of which I seye,That dwelten in this halle of which I seye,u Su S u Sx u S u S,u Su S u Sx u S u S,that@pron dwellen@v%pt_pl in@prep this@gram_adj halle@n of@prep which@pron ich@pron%nom seien@v1%pr_1,that@pron dwellen@v%pt_pl in@prep this@gram_adj halle@n of@prep which@pron ich@pron%nom seien@v1%pr_1,green
"Testif they were, and lusty for to pleye","Testif° they were, and lusty° for to pleye",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4004,,10,10,Testif they were and lusty for to pleye,Testif they were and lusty for to pleye,uS u Sx u Su S u S,uS u Sx u Su S u S,testif@adj thei@pron%pl_nom ben@v%pt_pl and@conj lusti@adj for@prep#adv to@part pleien@v1%inf,testif@adj thei@pron%pl_nom ben@v%pt_pl and@conj lusti@adj for@prep#adv to@part pleien@v1%inf,green
"And, oonly for hire myrthe and revelrye","And, only for hir mirthe and reverie,°",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4005,DIFF,0,10,And oonly for hire myrthe and revelrye,And only for hir mirthe and reverie,      ,u Su S u Sx u SuS,and@conj onli@adv for@prep here@pron%pl_gen mirthe@n and@conj ,and@conj onli@adv for@prep here@pron%pl_gen mirthe@n and@conj ,
Upon the wardeyn bisily they crye,Upon the wardein bisily° they crie,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4006,,10,10,Upon the wardeyn bisily they crye,Upon the wardein bisily they crie,uS u Su SuS u S,uS u Su SuS u S,upon@prep the@def_art wardein@n bisili@adv thei@pron%pl_nom crien@v%pr_pl,upon@prep the@def_art wardein@n bisili@adv thei@pron%pl_nom crien@v%pr_pl,green
"To yeve hem leve, but a litel stounde",To yeve° hem leve but a litel stounde°,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4007,,10,10,To yeve hem leve but a litel stounde,To yeve hem leve but a litel stounde,u Sx u Su S u Su Sx,u Sx u Su S u Su Sx,to@part yeven@v%inf hem@pron%pl_obj leve@n2 but@conj a@indef_art litel@adj stounde@n,to@part yeven@v%inf hem@pron%pl_obj leve@n2 but@conj a@indef_art litel@adj stounde@n,green
To goon to mille and seen hir corn ygrounde;,To goon to mille and seen hir corn° ygrounde;,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4008,,10,10,To goon to mille and seen hir corn ygrounde,To goon to mille and seen hir corn ygrounde,u S u Sx u S u S uSx,u S u Sx u S u S uSx,to@part gon@v%inf to@prep milne@n and@conj sen@v1%inf here@pron%pl_gen corn@n grinden@v1%ppl_abs,to@part gon@v%inf to@prep milne@n and@conj sen@v1%inf here@pron%pl_gen corn@n grinden@v1%ppl_abs,green
And hardily they dorste leye hir nekke,"And hardily,° they dorste leie° hir nekke",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4009,,10,10,And hardily they dorste leye hir nekke,And hardily they dorste leie hir nekke,u SuS u Su S u Sx,u SuS u Su S u Sx,and@conj hardili@adv thei@pron%pl_nom durren@v%pt_pl leien@v1%inf here@pron%pl_gen nekke@n,and@conj hardili@adv thei@pron%pl_nom durren@v%pt_pl leien@v1%inf here@pron%pl_gen nekke@n,green
The millere sholde not stele hem half a pekke,The miller shold nat stele hem half a pekke°,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4010,,10,10,The millere sholde not stele hem half a pekke,The miller shold nat stele hem half a pekke,u Sux Sx u Sx u S u Sx,u Su S u Sx u S u Sx,the@def_art milnere@n shulen@v1%pt_3 not@adv stelen@v%inf hem@pron%pl_obj half@n a@indef_art pekke@n,the@def_art milnere@n shulen@v1%pt_3 not@adv stelen@v%inf hem@pron%pl_obj half@n a@indef_art pekke@n,green
"Of corn by sleighte, ne by force hem reve;","Of corn by sleighte,° ne by force hem reve;°",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4011,,10,10,Of corn by sleighte ne by force hem reve,Of corn by sleighte ne by force hem reve,u S u Su S u Sx u Sx,u S u Su S u Sx u Sx,of@prep corn@n bi@prep sleight@n ne@conj1 bi@prep force@n hem@pron%pl_obj reven@v%inf,of@prep corn@n bi@prep sleight@n ne@conj1 bi@prep force@n hem@pron%pl_obj reven@v%inf,green
And at the laste the wardeyn yaf hem leve.,And at the laste the wardein yaf hem leve.°,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4012,,10,10,And at the laste the wardeyn yaf hem leve,And at the laste the wardein yaf hem leve,u S u Sx u Su S u Sx,u S u Sx u Su S u Sx,and@conj at@prep the@def_art laste@adj#n%sup the@def_art wardein@n yeven@v%pt_3 hem@pron%pl_obj leve@n2,and@conj at@prep the@def_art laste@adj#n%sup the@def_art wardein@n yeven@v%pt_3 hem@pron%pl_obj leve@n2,green
"John highte that oon, and Aleyn highte that oother;","John hight° that oon, and Alein hight that other;",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4013,,10,10,John highte that oon and Aleyn highte that oother,John hight that oon and Alein hight that other,u Sx u S u Su Sx u S,u S u S u Su S u S,john@n3#propn hoten@v1%pt_3 that@art&gram_adj on@pron and@conj alein@n1#propn hoten@v1%pt_3 that@art&gram_adj other@pron,john@n3#propn hoten@v1%pt_3 that@art&gram_adj on@pron and@conj alein@n1#propn hoten@v1%pt_3 that@art&gram_adj other@pron,green
