Source_File,Headword,Tag,Ending,Count,Percent
ShipT_gui_complete.csv,comen,v%ppl,-en,1,100.00%
ShipT_gui_complete.csv,bifallen,v%pt_3,other,1,100.00%
ShipT_gui_complete.csv,shapen,v%pt_3,other,1,100.00%
ShipT_gui_complete.csv,maken,v%inf,-e,2,100.00%
ShipT_gui_complete.csv,maken,v%pr_3,-eth,2,100.00%
ShipT_gui_complete.csv,maken,v%imp,-eth,1,100.00%
ShipT_gui_complete.csv,bien,v%inf,-en,1,100.00%
ShipT_gui_complete.csv,haven,v%pr_3,other,6,85.71%
ShipT_gui_complete.csv,haven,v%pr_3,-e,1,14.29%
ShipT_gui_complete.csv,haven,v%pr_1,-e,5,100.00%
ShipT_gui_complete.csv,haven,v%inf,-e,2,66.67%
ShipT_gui_complete.csv,haven,v%inf,-n,1,33.33%
ShipT_gui_complete.csv,haven,v%pt_3,-de,3,75.00%
ShipT_gui_complete.csv,haven,v%pt_3,-d,1,25.00%
ShipT_gui_complete.csv,haven,v%pr_pl,-e,2,50.00%
ShipT_gui_complete.csv,haven,v%pr_pl,-n,2,50.00%
ShipT_gui_complete.csv,haven,v%pr_2,-t,1,100.00%
ShipT_gui_complete.csv,haven,v%imp,-e,1,100.00%
ShipT_gui_complete.csv,haven,v%ppl,-d,1,100.00%
ShipT_gui_complete.csv,preien,v%ppl,-ed,1,100.00%
ShipT_gui_complete.csv,preien,v%pr_1,other,2,100.00%
ShipT_gui_complete.csv,preien,v%inf,other,1,100.00%
ShipT_gui_complete.csv,shulen,v%pt_3,-de,3,100.00%
ShipT_gui_complete.csv,shulen,v%pr_3,other,4,100.00%
ShipT_gui_complete.csv,shulen,v%pt_pl,-de,3,100.00%
ShipT_gui_complete.csv,shulen,v%pr_1,other,3,100.00%
ShipT_gui_complete.csv,shulen,v%pr_pl,other,2,100.00%
ShipT_gui_complete.csv,shulen,v%pr_2_pron,other,1,100.00%
ShipT_gui_complete.csv,bringen,v%pt_3,-te,1,100.00%
ShipT_gui_complete.csv,bringen,v%inf,-e,1,100.00%
ShipT_gui_complete.csv,leten,v%pr_1,-te,2,100.00%
ShipT_gui_complete.csv,leten,v%imp,-t,2,100.00%
ShipT_gui_complete.csv,gon,v%pr_3,other,5,100.00%
ShipT_gui_complete.csv,gon,v%inf,-n,1,50.00%
ShipT_gui_complete.csv,gon,v%inf,vowel,1,50.00%
ShipT_gui_complete.csv,gon,v%imp,other,3,100.00%
ShipT_gui_complete.csv,gon,v%pr_pl,vowel,1,100.00%
ShipT_gui_complete.csv,rekenen,v%inf,-e,1,100.00%
ShipT_gui_complete.csv,encresen,v%ppl,-ed,1,100.00%
ShipT_gui_complete.csv,leien,v%pr_3,other,1,100.00%
ShipT_gui_complete.csv,willen,v%pt_3_neg,-de,1,100.00%
ShipT_gui_complete.csv,willen,v%pt_pl,-de,1,100.00%
ShipT_gui_complete.csv,willen,v%pr_1,other,6,100.00%
ShipT_gui_complete.csv,willen,v%pr_pl,other,5,100.00%
ShipT_gui_complete.csv,willen,v%pt_3,-de,1,100.00%
ShipT_gui_complete.csv,willen,v%pt_1,-de,1,100.00%
ShipT_gui_complete.csv,sitten,v%pr_3,-t,2,100.00%
ShipT_gui_complete.csv,passen,v%ppl,-ed,1,100.00%
ShipT_gui_complete.csv,walken,v%pr_3,-eth,2,100.00%
ShipT_gui_complete.csv,walken,v%prp_abs,-e,1,100.00%
ShipT_gui_complete.csv,eilen,v%pr_3,-eth,1,100.00%
ShipT_gui_complete.csv,quethen,v%pt_3,-d,15,100.00%
ShipT_gui_complete.csv,ouen,v%pt_3,-te,1,100.00%
ShipT_gui_complete.csv,apallen,v#adj%ppl,-ed,1,100.00%
ShipT_gui_complete.csv,wedden,v#adj%ppl,-ed,1,100.00%
ShipT_gui_complete.csv,trouen,v%pr_1,-e,1,100.00%
ShipT_gui_complete.csv,labouren,v%ppl,-ed,1,100.00%
ShipT_gui_complete.csv,resten,v%inf,-en,1,100.00%
ShipT_gui_complete.csv,laughen,v%pt_3,other,1,100.00%
ShipT_gui_complete.csv,ginnen,v%pt_3,-n,2,100.00%
ShipT_gui_complete.csv,stonden,v%pr_3,-t,2,66.67%
ShipT_gui_complete.csv,stonden,v%pr_3,-eth,1,33.33%
ShipT_gui_complete.csv,beren,v%ppl,-n,1,100.00%
ShipT_gui_complete.csv,tellen,v%inf,-e,1,20.00%
ShipT_gui_complete.csv,tellen,v%inf,-en,4,80.00%
ShipT_gui_complete.csv,tellen,v%imp,-eth,3,75.00%
ShipT_gui_complete.csv,tellen,v%imp,-e,1,25.00%
ShipT_gui_complete.csv,fordon,v%pr_3,vowel,1,100.00%
ShipT_gui_complete.csv,sufferen,v%ppl,-ed,1,100.00%
ShipT_gui_complete.csv,clepen,v%pr_1,-e,1,100.00%
ShipT_gui_complete.csv,loven,v%ppl,-ed,1,100.00%
ShipT_gui_complete.csv,hasten,v%imp,-eth,1,100.00%
ShipT_gui_complete.csv,helpen,v%pr_3,-e,2,100.00%
ShipT_gui_complete.csv,greven,v%pr_3,-eth,1,100.00%
ShipT_gui_complete.csv,witen,v%pr_pl,-t,2,100.00%
ShipT_gui_complete.csv,desiren,v%pr_pl,-en,1,100.00%
ShipT_gui_complete.csv,lenen,v%imp,-e,2,100.00%
ShipT_gui_complete.csv,lenen,v%inf,-e,1,100.00%
ShipT_gui_complete.csv,lenen,v%pt_pl,-te,1,100.00%
ShipT_gui_complete.csv,failen,v%inf,-e,2,100.00%
ShipT_gui_complete.csv,plighten,v%pr_1,-te,1,100.00%
ShipT_gui_complete.csv,deliveren,v%inf,-e,1,100.00%
ShipT_gui_complete.csv,embracen,v%pr_3,-eth,1,100.00%
ShipT_gui_complete.csv,forbeden,v%pr_3,-ede,1,100.00%
ShipT_gui_complete.csv,bidden,v%pt_3,-d,2,100.00%
ShipT_gui_complete.csv,connen,v%pr_2_pron,other,1,100.00%
ShipT_gui_complete.csv,driven,v%inf,-e,1,100.00%
ShipT_gui_complete.csv,avisen,v%inf,-e,1,100.00%
ShipT_gui_complete.csv,governen,v%imp,-e,1,50.00%
ShipT_gui_complete.csv,governen,v%imp,-eth,1,50.00%
ShipT_gui_complete.csv,lakken,v%pr_3,-eth,1,100.00%
ShipT_gui_complete.csv,sen,v%pr_1,-e,1,100.00%
ShipT_gui_complete.csv,sen,v%pt_3,other,1,100.00%
ShipT_gui_complete.csv,speden,v%pr_3,-ede,1,100.00%
ShipT_gui_complete.csv,neden,v%pr_3,-eth,1,100.00%
ShipT_gui_complete.csv,shelden,v%pr_3,-de,2,100.00%
ShipT_gui_complete.csv,storen,v%inf,-e,1,100.00%
ShipT_gui_complete.csv,faren,v%imp,-e,2,100.00%
ShipT_gui_complete.csv,taken,v%imp,-e,1,100.00%
ShipT_gui_complete.csv,taken,v%pt_3,other,1,100.00%
ShipT_gui_complete.csv,taken,v%pt_1,other,1,100.00%
ShipT_gui_complete.csv,creauncen,v%inf,-e,1,100.00%
ShipT_gui_complete.csv,creauncen,v%ppl,-ed,1,100.00%
ShipT_gui_complete.csv,fetten,v%pt_3,-te,1,100.00%
ShipT_gui_complete.csv,riden,v%pr_3,-eth,2,100.00%
ShipT_gui_complete.csv,accorden,v%pt_3,-ed,1,100.00%
ShipT_gui_complete.csv,performen,v%ppl,-ed,1,100.00%
ShipT_gui_complete.csv,enden,v%ppl,-ed,1,100.00%
ShipT_gui_complete.csv,enden,v%pr_3,-eth,1,100.00%
ShipT_gui_complete.csv,meten,v%ppl,-et,1,100.00%
ShipT_gui_complete.csv,meten,v%pt_3,-te,1,100.00%
ShipT_gui_complete.csv,thanken,v%ppl,-ed,1,100.00%
ShipT_gui_complete.csv,thanken,v%pr_1,-e,1,100.00%
ShipT_gui_complete.csv,answeren,v%pt_3,-de,1,100.00%
ShipT_gui_complete.csv,answeren,v%inf,-e,1,100.00%
ShipT_gui_complete.csv,greten,v%imp,-te,1,100.00%
ShipT_gui_complete.csv,knouen,v%pt_3,other,1,100.00%
ShipT_gui_complete.csv,warnen,v%ppl,-ed,1,100.00%
ShipT_gui_complete.csv,semen,v%pt_3,-ed,1,100.00%
ShipT_gui_complete.csv,thinken,v%pt_1,-te,1,100.00%
ShipT_gui_complete.csv,asken,v%inf,-en,1,100.00%
ShipT_gui_complete.csv,defien,v%pr_1,-e,1,100.00%
ShipT_gui_complete.csv,kepen,v%pr_1,-e,1,100.00%
ShipT_gui_complete.csv,kepen,v%imp,other,1,100.00%
ShipT_gui_complete.csv,wenen,v%pt_1,-de,1,100.00%
ShipT_gui_complete.csv,turnen,v%imp,-e,1,100.00%
ShipT_gui_complete.csv,amenden,v%ppl,-ed,1,100.00%
WBT_gui_complete.csv,speken,v%pr_pl,-en,1,100.00%
WBT_gui_complete.csv,speken,v%pt_3,other,1,100.00%
WBT_gui_complete.csv,ben,v%pt_3,other,25,92.59%
WBT_gui_complete.csv,ben,v%pt_3,-e,2,7.41%
WBT_gui_complete.csv,ben,v%pr_pl,-en,6,60.00%
WBT_gui_complete.csv,ben,v%pr_pl,-e,4,40.00%
WBT_gui_complete.csv,ben,v%pr_3,other,29,93.55%
WBT_gui_complete.csv,ben,v%pr_3,-e,2,6.45%
WBT_gui_complete.csv,ben,v%inf,-e,10,83.33%
WBT_gui_complete.csv,ben,v%inf,-en,2,16.67%
WBT_gui_complete.csv,ben,v%imp,-e,1,100.00%
WBT_gui_complete.csv,ben,v%pr_1_neg,other,1,100.00%
WBT_gui_complete.csv,ben,v%pr_1,other,4,66.67%
WBT_gui_complete.csv,ben,v%pr_1,-e,2,33.33%
WBT_gui_complete.csv,ben,v%pt_3_neg,other,2,100.00%
WBT_gui_complete.csv,ben,v%pr_2,-t,1,100.00%
WBT_gui_complete.csv,ben,v%pr_3_neg,other,2,100.00%
WBT_gui_complete.csv,ben,v%pt_pl,-e,1,100.00%
WBT_gui_complete.csv,dauncen,v%pt_3,-ed,1,100.00%
WBT_gui_complete.csv,connen,v%pr_3,-n,3,100.00%
WBT_gui_complete.csv,connen,v%pr_2,-t,2,100.00%
WBT_gui_complete.csv,connen,v%pr_pl,-e,1,50.00%
WBT_gui_complete.csv,connen,v%pr_pl,-n,1,50.00%
WBT_gui_complete.csv,connen,v%pr_1,-n,1,100.00%
WBT_gui_complete.csv,connen,v%pt_pl,-de,1,100.00%
WBT_gui_complete.csv,sen,v%inf,-e,4,100.00%
WBT_gui_complete.csv,sen,v%pt_3,other,5,100.00%
WBT_gui_complete.csv,blessen,v%prp_abs,-e,1,100.00%
WBT_gui_complete.csv,maken,v%pr_3,-eth,1,100.00%
WBT_gui_complete.csv,maken,v%pt_3,-de,1,100.00%
WBT_gui_complete.csv,wonen,v%ppl,-t,1,100.00%
WBT_gui_complete.csv,walken,v%inf,-en,1,100.00%
WBT_gui_complete.csv,walken,v%pr_3,-eth,1,100.00%
WBT_gui_complete.csv,walken,v%prp_abs,-e,1,100.00%
WBT_gui_complete.csv,mouen,v%pr_pl,other,6,100.00%
WBT_gui_complete.csv,mouen,v%pr_3,other,8,100.00%
WBT_gui_complete.csv,mouen,v%pt_3,-te,4,100.00%
WBT_gui_complete.csv,mouen,v%pt_1,-te,1,100.00%
WBT_gui_complete.csv,mouen,v%pt_pl,-te,2,100.00%
WBT_gui_complete.csv,mouen,v%pr_1,other,1,100.00%
WBT_gui_complete.csv,gon,v%inf,vowel,3,100.00%
WBT_gui_complete.csv,gon,v%pr_3,other,4,100.00%
WBT_gui_complete.csv,willen,v%pr_3,other,5,55.56%
WBT_gui_complete.csv,willen,v%pr_3,-e,4,44.44%
WBT_gui_complete.csv,willen,v%pt_3,-de,5,100.00%
WBT_gui_complete.csv,willen,v%pr_1,other,4,100.00%
WBT_gui_complete.csv,willen,v%pr_pl_neg,other,1,100.00%
WBT_gui_complete.csv,willen,v%pr_pl,other,3,75.00%
WBT_gui_complete.csv,willen,v%pr_pl,-e,1,25.00%
WBT_gui_complete.csv,willen,v%pt_3_neg,-de,2,100.00%
WBT_gui_complete.csv,willen,v%pt_1,-de,2,100.00%
WBT_gui_complete.csv,willen,v%pt_1_neg,-de,1,100.00%
WBT_gui_complete.csv,willen,v%pt_pl,-en,1,50.00%
WBT_gui_complete.csv,willen,v%pt_pl,-de,1,50.00%
WBT_gui_complete.csv,willen,v%pr_3_neg,other,1,100.00%
WBT_gui_complete.csv,don,v%inf,-n,3,33.33%
WBT_gui_complete.csv,don,v%inf,vowel,6,66.67%
WBT_gui_complete.csv,don,v%imp,vowel,1,50.00%
WBT_gui_complete.csv,don,v%imp,other,1,50.00%
WBT_gui_complete.csv,don,v%pr_1,vowel,2,100.00%
WBT_gui_complete.csv,don,v%pr_3,other,2,100.00%
WBT_gui_complete.csv,bifallen,v%pt_3,other,1,100.00%
WBT_gui_complete.csv,comen,v%pt_3,other,3,100.00%
WBT_gui_complete.csv,comen,v%inf,-e,1,100.00%
WBT_gui_complete.csv,comen,v%ppl,-e,1,50.00%
WBT_gui_complete.csv,comen,v%ppl,-en,1,50.00%
WBT_gui_complete.csv,comen,v%pr_3,-eth,1,100.00%
WBT_gui_complete.csv,riden,v%prp_abs,-e,1,100.00%
WBT_gui_complete.csv,happen,v%pt_3,-ed,2,100.00%
WBT_gui_complete.csv,dampnen,v%ppl,-ed,1,100.00%
WBT_gui_complete.csv,haven,v%inf,-n,6,75.00%
WBT_gui_complete.csv,haven,v%inf,-e,2,25.00%
WBT_gui_complete.csv,haven,v%pr_2_pron,other,1,100.00%
WBT_gui_complete.csv,haven,v%pr_pl,-n,1,100.00%
WBT_gui_complete.csv,haven,v%pr_3,other,3,100.00%
WBT_gui_complete.csv,haven,v%imp,-e,1,100.00%
WBT_gui_complete.csv,haven,v%pt_3,-d,2,50.00%
WBT_gui_complete.csv,haven,v%pt_3,-de,2,50.00%
WBT_gui_complete.csv,haven,v%pr_1,-e,1,100.00%
WBT_gui_complete.csv,preien,v%pt_pl,-en,1,100.00%
WBT_gui_complete.csv,preien,v%pr_1,other,1,50.00%
WBT_gui_complete.csv,preien,v%pr_1,-e,1,50.00%
WBT_gui_complete.csv,yeven,v%pt_3,other,1,100.00%
WBT_gui_complete.csv,yeven,v%inf,-e,1,100.00%
WBT_gui_complete.csv,chesen,v%inf,-e,1,100.00%
WBT_gui_complete.csv,chesen,v%pt_3,other,2,100.00%
WBT_gui_complete.csv,chesen,v%imp,-e,2,66.67%
WBT_gui_complete.csv,chesen,v%imp,-eth,1,33.33%
WBT_gui_complete.csv,thanken,v%pr_3,-eth,1,100.00%
WBT_gui_complete.csv,stonden,v%pr_2,-est,1,100.00%
WBT_gui_complete.csv,stonden,v%inf,-de,1,100.00%
WBT_gui_complete.csv,stonden,v%pt_3,-d,1,100.00%
WBT_gui_complete.csv,quethen,v%pt_3,-d,20,100.00%
WBT_gui_complete.csv,graunten,v%pr_1,-te,1,100.00%
WBT_gui_complete.csv,graunten,v%inf,-te,1,100.00%
WBT_gui_complete.csv,tellen,v%inf,-en,2,100.00%
WBT_gui_complete.csv,tellen,v%imp,other,1,100.00%
WBT_gui_complete.csv,kepen,v%imp,other,1,100.00%
WBT_gui_complete.csv,kepen,v%ppl,-t,1,100.00%
WBT_gui_complete.csv,wenden,v%pr_3,-eth,1,100.00%
WBT_gui_complete.csv,hopen,v%pr_3,-eth,1,100.00%
WBT_gui_complete.csv,finden,v%inf,-de,1,100.00%
WBT_gui_complete.csv,lernen,v%inf,-e,1,100.00%
WBT_gui_complete.csv,loven,v%pr_pl,-en,4,80.00%
WBT_gui_complete.csv,loven,v%pr_pl,-e,1,20.00%
WBT_gui_complete.csv,seien,v%pt_pl,-de,4,66.67%
WBT_gui_complete.csv,seien,v%pt_pl,-en,2,33.33%
WBT_gui_complete.csv,seien,v%pr_pl,-en,1,25.00%
WBT_gui_complete.csv,seien,v%pr_pl,-n,2,50.00%
WBT_gui_complete.csv,seien,v%pr_pl,-e,1,25.00%
WBT_gui_complete.csv,seien,v%pr_3,-e,1,50.00%
WBT_gui_complete.csv,seien,v%pr_3,other,1,50.00%
WBT_gui_complete.csv,seien,v%pt_3,-de,3,100.00%
WBT_gui_complete.csv,seien,v%inf,-e,3,75.00%
WBT_gui_complete.csv,seien,v%inf,-n,1,25.00%
WBT_gui_complete.csv,seien,v%pr_1,-e,2,100.00%
WBT_gui_complete.csv,seien,v%imp,other,1,100.00%
WBT_gui_complete.csv,shulen,v%pr_1,other,3,100.00%
WBT_gui_complete.csv,shulen,v%pr_3,other,3,100.00%
WBT_gui_complete.csv,shulen,v%pt_3,-de,3,100.00%
WBT_gui_complete.csv,shulen,v%pt_pl,-en,1,100.00%
WBT_gui_complete.csv,shulen,v%pr_pl,other,1,100.00%
WBT_gui_complete.csv,limen,v%ppl,-ed,1,100.00%
WBT_gui_complete.csv,kiken,v%inf,-e,1,100.00%
WBT_gui_complete.csv,holden,v%ppl,-en,2,100.00%
WBT_gui_complete.csv,holden,v%pr_3,-t,1,100.00%
WBT_gui_complete.csv,holden,v%pr_1,-de,1,100.00%
WBT_gui_complete.csv,holden,v%pr_pl,-de,1,100.00%
WBT_gui_complete.csv,biwreien,v%inf,-e,1,100.00%
WBT_gui_complete.csv,biwreien,v%imp,-e,1,100.00%
WBT_gui_complete.csv,heren,v%inf,-e,1,100.00%
WBT_gui_complete.csv,thinken,v%pt_3,-te,1,100.00%
WBT_gui_complete.csv,thinken,v%imp,-eth,1,100.00%
WBT_gui_complete.csv,thinken,v%pr_3,-eth,1,100.00%
WBT_gui_complete.csv,swellen,v%pt_3,other,1,100.00%
WBT_gui_complete.csv,durren,v%pt_3,-te,1,100.00%
WBT_gui_complete.csv,durren,v%pr_1,other,1,100.00%
WBT_gui_complete.csv,durren,v%pr_3,other,1,100.00%
WBT_gui_complete.csv,moten,v%pr_3,-t,1,100.00%
WBT_gui_complete.csv,moten,v%pt_3,-te,1,100.00%
WBT_gui_complete.csv,moten,v%pr_1,-te,1,100.00%
WBT_gui_complete.csv,drauen,v%pt_3,other,1,100.00%
WBT_gui_complete.csv,vanishen,v%ppl,-ed,1,100.00%
WBT_gui_complete.csv,witen,v%pt_3_neg,-te,1,100.00%
WBT_gui_complete.csv,witen,v%pr_2,-t,1,100.00%
WBT_gui_complete.csv,witen,v%pr_1,-t,1,100.00%
WBT_gui_complete.csv,witen,v%pr_3,-t,2,100.00%
WBT_gui_complete.csv,beren,v%pt_3,other,1,100.00%
WBT_gui_complete.csv,beren,v%inf,-e,1,100.00%
WBT_gui_complete.csv,ginnen,v%pt_3,-n,1,100.00%
WBT_gui_complete.csv,lien,v%pr_3,other,1,100.00%
WBT_gui_complete.csv,lien,v%pt_3,other,1,100.00%
WBT_gui_complete.csv,sechen,v%pr_pl,-en,1,100.00%
WBT_gui_complete.csv,quiten,v%inf,-te,1,100.00%
WBT_gui_complete.csv,plighten,v%imp,-t,1,100.00%
WBT_gui_complete.csv,plighten,v%pt_3,-te,1,100.00%
WBT_gui_complete.csv,requeren,v%pr_1,-e,1,100.00%
WBT_gui_complete.csv,leten,v%imp,-t,3,100.00%
WBT_gui_complete.csv,rounen,v%pt_3,-ed,1,100.00%
WBT_gui_complete.csv,bidden,v%pt_3,-d,1,100.00%
WBT_gui_complete.csv,assemblen,v%ppl,-ed,1,100.00%
WBT_gui_complete.csv,commaunden,v%ppl,-ed,1,100.00%
WBT_gui_complete.csv,desiren,v%pr_pl,-en,1,100.00%
WBT_gui_complete.csv,contrarien,v%pt_pl,-ed,1,100.00%
WBT_gui_complete.csv,sterten,v%pt_3,-te,1,100.00%
WBT_gui_complete.csv,departen,v%pr_3,-te,1,100.00%
WBT_gui_complete.csv,techen,v%pt_1,-te,1,100.00%
WBT_gui_complete.csv,disparagen,v%ppl,-ed,1,100.00%
WBT_gui_complete.csv,constreinen,v%ppl,-ed,1,100.00%
WBT_gui_complete.csv,hiden,v%pt_3,-de,1,100.00%
WBT_gui_complete.csv,loken,v%pt_3,-ed,1,100.00%
WBT_gui_complete.csv,loken,v%imp,-e,2,100.00%
WBT_gui_complete.csv,turnen,v%pr_3,-eth,1,100.00%
WBT_gui_complete.csv,saven,v%ppl,-ed,1,100.00%
WBT_gui_complete.csv,faren,v%pr_pl,-e,1,50.00%
WBT_gui_complete.csv,faren,v%pr_pl,-en,1,50.00%
WBT_gui_complete.csv,amenden,v%ppl_abs,-ed,1,100.00%
WBT_gui_complete.csv,amenden,v%ppl,-ed,1,100.00%
WBT_gui_complete.csv,taken,v%imp,other,2,100.00%
WBT_gui_complete.csv,taken,v%inf,-e,1,100.00%
WBT_gui_complete.csv,claimen,v%pr_pl,-e,1,100.00%
WBT_gui_complete.csv,biquethen,v%inf,-e,1,100.00%
WBT_gui_complete.csv,callen,v%ppl,-ed,1,100.00%
WBT_gui_complete.csv,folwen,v%inf,-en,1,100.00%
WBT_gui_complete.csv,hoten,v%pt_3,-te,1,100.00%
WBT_gui_complete.csv,risen,v%pr_3,-eth,1,100.00%
WBT_gui_complete.csv,risen,v%pt_3,other,1,100.00%
WBT_gui_complete.csv,plaunten,v%ppl,-ed,1,100.00%
WBT_gui_complete.csv,shitten,v%inf,-te,1,100.00%
WBT_gui_complete.csv,annexen,v%ppl,-ed,1,100.00%
WBT_gui_complete.csv,reden,v%imp,-eth,1,100.00%
WBT_gui_complete.csv,liven,v%inf,-en,2,100.00%
WBT_gui_complete.csv,weiven,v1&%inf,-e,1,100.00%
WBT_gui_complete.csv,understonden,v%inf,-de,1,100.00%
WBT_gui_complete.csv,singen,v%pr_3,-eth,1,100.00%
WBT_gui_complete.csv,repreven,v%pr_pl,-e,1,100.00%
WBT_gui_complete.csv,clepen,v%inf,-e,1,100.00%
WBT_gui_complete.csv,dreden,v%imp,-ede,1,100.00%
WBT_gui_complete.csv,knouen,v%pr_1,-e,1,100.00%
WBT_gui_complete.csv,ful-fillen,v%inf,-e,1,100.00%
WBT_gui_complete.csv,avisen,v%pr_3,-eth,1,100.00%
WBT_gui_complete.csv,putten,v%pr_1,-t,1,100.00%
WBT_gui_complete.csv,suffisen,v%pr_3,-eth,1,100.00%
WBT_gui_complete.csv,kissen,v%imp,other,1,100.00%
WBT_gui_complete.csv,sterven,v%inf,-en,1,100.00%
WBT_gui_complete.csv,obeien,v%pt_3,-ed,1,100.00%
WBT_gui_complete.csv,overbiden,v%inf,-de,1,100.00%
WBT_gui_complete.csv,governen,v%ppl,-ed,1,100.00%
WBT_gui_complete.csv,senden,v%pr_3,-de,1,100.00%
MerPro_gui_complete.csv,knouen,v%pr_1,-e,1,100.00%
MerPro_gui_complete.csv,quethen,v%pt_3,-d,2,100.00%
MerPro_gui_complete.csv,wedden,v%ppl,-ed,2,100.00%
MerPro_gui_complete.csv,wedden,v#adj%ppl,-ed,1,100.00%
MerPro_gui_complete.csv,trouen,v%pr_1,-e,2,100.00%
MerPro_gui_complete.csv,ben,v%pr_3,-e,1,100.00%
MerPro_gui_complete.csv,ben,v%ppl,-en,1,100.00%
MerPro_gui_complete.csv,faren,v%pr_3,-eth,1,100.00%
MerPro_gui_complete.csv,mouen,v%pr_3,other,2,100.00%
MerPro_gui_complete.csv,couplen,v%ppl,-ed,1,100.00%
MerPro_gui_complete.csv,willen,v%pt_3,-de,1,100.00%
MerPro_gui_complete.csv,willen,v%pt_1,-de,1,100.00%
MerPro_gui_complete.csv,durren,v%pr_1,other,1,100.00%
MerPro_gui_complete.csv,assaien,v%imp,-e,1,100.00%
MerPro_gui_complete.csv,shulen,v%pr_3,other,1,100.00%
MerPro_gui_complete.csv,shulen,v%pt_3,-de,1,100.00%
MerPro_gui_complete.csv,seien,v%pr_1,-e,1,100.00%
MerPro_gui_complete.csv,shelden,v%pr_3,-de,1,100.00%
MerPro_gui_complete.csv,haven,v%pr_1,-e,1,100.00%
MerPro_gui_complete.csv,haven,v%pr_3,other,1,100.00%
MerPro_gui_complete.csv,tellen,v%inf,-en,1,50.00%
MerPro_gui_complete.csv,tellen,v%inf,-e,1,50.00%
MerPro_gui_complete.csv,connen,v%pt_1,-de,1,100.00%
MerPro_gui_complete.csv,preien,v%pr_1,other,1,100.00%
LGW_gui_complete.csv,bifallen,v%pt_3,other,1,100.00%
LGW_gui_complete.csv,ben,v%pt_3,other,128,89.51%
LGW_gui_complete.csv,ben,v%pt_3,-e,15,10.49%
LGW_gui_complete.csv,ben,v%pr_3,other,122,85.92%
LGW_gui_complete.csv,ben,v%pr_3,-e,20,14.08%
LGW_gui_complete.csv,ben,v%pt_3_neg,other,10,83.33%
LGW_gui_complete.csv,ben,v%pt_3_neg,-e,2,16.67%
LGW_gui_complete.csv,ben,v%inf,-e,25,55.56%
LGW_gui_complete.csv,ben,v%inf,-en,20,44.44%
LGW_gui_complete.csv,ben,v%pt_1,other,6,85.71%
LGW_gui_complete.csv,ben,v%pt_1,-e,1,14.29%
LGW_gui_complete.csv,ben,v%pt_pl,-e,9,81.82%
LGW_gui_complete.csv,ben,v%pt_pl,-en,2,18.18%
LGW_gui_complete.csv,ben,v%pr_pl,-en,18,66.67%
LGW_gui_complete.csv,ben,v%pr_pl,-e,9,33.33%
LGW_gui_complete.csv,ben,v%ppl,-en,2,66.67%
LGW_gui_complete.csv,ben,v%ppl,-e,1,33.33%
LGW_gui_complete.csv,ben,v%pr_1,other,8,100.00%
LGW_gui_complete.csv,ben,v%pr_3_neg,other,5,100.00%
LGW_gui_complete.csv,ben,v%pr_2,-t,3,75.00%
LGW_gui_complete.csv,ben,v%pr_2,-e,1,25.00%
LGW_gui_complete.csv,ben,v%imp,-e,2,100.00%
LGW_gui_complete.csv,ben,v%pt_2,-e,1,100.00%
LGW_gui_complete.csv,conqueren,v%inf,-en,1,100.00%
LGW_gui_complete.csv,haven,v%inf,-n,6,33.33%
LGW_gui_complete.csv,haven,v%inf,-e,12,66.67%
LGW_gui_complete.csv,haven,v%pt_3,-de,26,96.30%
LGW_gui_complete.csv,haven,v%pt_3,-d,1,3.70%
LGW_gui_complete.csv,haven,v%pr_1,-e,13,100.00%
LGW_gui_complete.csv,haven,v%pr_3,other,87,96.67%
LGW_gui_complete.csv,haven,v%pr_3,-e,2,2.22%
LGW_gui_complete.csv,haven,v%pr_3,-eth,1,1.11%
LGW_gui_complete.csv,haven,v%pt_pl,-de,3,60.00%
LGW_gui_complete.csv,haven,v%pt_pl,-en,2,40.00%
LGW_gui_complete.csv,haven,v%pt_1,-de,3,100.00%
LGW_gui_complete.csv,haven,v%pr_2,-t,4,100.00%
LGW_gui_complete.csv,haven,v%pr_pl,-n,12,75.00%
LGW_gui_complete.csv,haven,v%pr_pl,-e,4,25.00%
LGW_gui_complete.csv,haven,v%imp,-e,3,100.00%
LGW_gui_complete.csv,haven,v%ppl,-d,2,100.00%
LGW_gui_complete.csv,haven,v%pt_2,-est,2,100.00%
LGW_gui_complete.csv,haven,v%pr_2_pron,other,2,100.00%
LGW_gui_complete.csv,taken,v%pt_3,other,8,100.00%
LGW_gui_complete.csv,taken,v%inf,-e,3,100.00%
LGW_gui_complete.csv,taken,v%imp,other,4,100.00%
LGW_gui_complete.csv,taken,v%ppl,-e,1,100.00%
LGW_gui_complete.csv,taken,v%pr_pl,-en,1,100.00%
LGW_gui_complete.csv,taken,v%pr_3,-eth,1,100.00%
LGW_gui_complete.csv,bringen,v%ppl,-t,5,100.00%
LGW_gui_complete.csv,bringen,v%pr_3,-eth,1,100.00%
LGW_gui_complete.csv,thinken,v%pt_3,-te,7,100.00%
LGW_gui_complete.csv,thinken,v%pr_3,-eth,6,85.71%
LGW_gui_complete.csv,thinken,v%pr_3,-e,1,14.29%
LGW_gui_complete.csv,recchen,v%pt_3,-te,1,100.00%
LGW_gui_complete.csv,loven,v%pt_3,-ede,2,66.67%
LGW_gui_complete.csv,loven,v%pt_3,-ed,1,33.33%
