OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
"Which is unknowe, algates unto me.",Which is unknowe algates° unto me.,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 246,,10,10,Which is unknowe algates unto me,Which is unknowe algates unto me,u S uSx uSu Su S,u S uSx uSu Su S,which@pron ben@v%pr_3 unknouen@v%ppl al-gates@adv unto@prep me@pron2%obj,which@pron ben@v%pr_3 unknouen@v%ppl al-gates@adv unto@prep me@pron2%obj,
Tho speeke they of Canacees ryng,¶Tho speke they of Canaceës ring,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 247,,0,0,Tho speeke they of Canacees ryng,Tho speke they of Canaces ring,"     ","     ",tho@adv speken@v%pr_pl thei@pron%pl_nom of@prep canacee@n1#propn%gen ring@n,tho@adv speken@v%pr_pl thei@pron%pl_nom of@prep canacee@n1#propn%gen ring@n,
And seyden alle that swich a wonder thyng,"And seiden al, that swich a wonder thing",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 248,,10,10,And seyden alle that swich a wonder thyng,And seiden al that swich a wonder thing,u Su Sx u S u Su S,u Su S u S u Su S,and@conj seien@v1%pt_pl al@gram_adjas_n that@conj swich@gram_adj a@indef_art wonder@adj thing@n,and@conj seien@v1%pt_pl al@gram_adjas_n that@conj swich@gram_adj a@indef_art wonder@adj thing@n,
Of craft of rynges herde they nevere noon,"Of craft of ringes° herd they never non,°",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 249,,10,10,Of craft of rynges herde they nevere noon,Of craft of ringes herd they never non,u S u Su Sx u Sux S,u S u Su S u Su S,of@prep craft@n1 of@prep ring@n%pl heren@v%pt_pl thei@pron%pl_nom never@adv non@pron,of@prep craft@n1 of@prep ring@n%pl heren@v%pt_pl thei@pron%pl_nom never@adv non@pron,
Save that he Moyses and kyng Salomon,"Save that he, Moises, and king Salomon",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 250,,10,10,Save that he Moyses and kyng Salomon,Save that he Moises and king Salomon,ux S u Su S u SuS,ux S u Su S u SuS,sauf@prep#conj that@conj he@pron1_adj moises@n#propn and@conj king@n salomon@n#propn,sauf@prep#conj that@conj he@pron1_adj moises@n#propn and@conj king@n salomon@n#propn,
Hadde a name of konnyng in swich art.,Hadde a name of° konning° in swich art.,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 251,,9,9,Hadde a name of konnyng in swich art,Hadde a name of konning in swich art,Sx u Sx u Su S u S,Sx u Sx u Su S u S,haven@v%pt_3 a@indef_art name@n of@prep conninge@ger in@prep swich@gram_adj art@n1,haven@v%pt_3 a@indef_art name@n of@prep conninge@ger in@prep swich@gram_adj art@n1,
Thus seyn the peple and drawen hem apart.,"Thus seyn the peple, and drawen hem apart.°",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 252,,10,10,Thus seyn the peple and drawen hem apart,Thus seyn the peple and drawen hem apart,u S u Sx u Su S uS,u S u Sx u Su S uS,thus@adv seien@v1%pr_pl the@def_art peple@n and@conj drauen@v%pr_pl hem@pron%pl_obj apart@adv,thus@adv seien@v1%pr_pl the@def_art peple@n and@conj drauen@v%pr_pl hem@pron%pl_obj apart@adv,
But nathelees somme seiden that it was,"But nathelees, somme seiden that it was",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 253,,10,10,But nathelees somme seiden that it was,But nathelees somme seiden that it was,u SuS ux Su S u S,u SuS ux Su S u S,but@conj no-the-lesse@adv som@pron seien@v1%pt_pl that@conj hit@pron ben@v%pt_3,but@conj no-the-lesse@adv som@pron seien@v1%pt_pl that@conj hit@pron ben@v%pt_3,
Wonder to maken of fern-asshen glas,Wonder° to maken of fern-asshen° glas,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 254,,10,10,Wonder to maken of fernasshen glas,Wonder to maken of fernasshen glas,uS u Su S uSu S,uS u Su S uSu S,wonder@n to@part maken@v1%inf of@prep fern-asshen@n glas@n,wonder@n to@part maken@v1%inf of@prep fern-asshen@n glas@n,
And yet nys glas nat lyk asshen of fern;,And yet nis° glas nat lik asshen of fern;,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 255,,10,10,And yet nys glas nat lyk asshen of fern,And yet nis glas nat lik asshen of fern,u S u S u S uS u S,u S u S u S uS u S,and@conj yet@adv ben@v%pr_3_neg glas@n not@adv like@prep asshe@n2%pl of@prep fern@n1,and@conj yet@adv ben@v%pr_3_neg glas@n not@adv like@prep asshe@n2%pl of@prep fern@n1,
"But, for they han yknowen it so fern","But for° they° han yknowen it so fern,°",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 256,,10,10,But for they han yknowen it so fern,But for they han yknowen it so fern,u S u S uSu S u S,u S u S uSu S u S,but@conj for@conj thei@pron%pl_nom haven@v%pr_pl iknouen@v%ppl hit@pron so@adv fern@adv,but@conj for@conj thei@pron%pl_nom haven@v%pr_pl iknouen@v%ppl hit@pron so@adv fern@adv,
Therfore cesseth hir janglyng and hir wonder.,Therfore cesseth° her jangling and her wonder.,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 257,,10,10,Therfore cesseth hir janglyng and hir wonder,Therfore cesseth her jangling and her wonder,uSx uS u Su S u Sx,uSx uS u Su S u Sx,ther-fore@adv cesen@v%pr_3 here@pron%pl_gen janglinge@ger and@conj here@pron%pl_gen wonder@n,ther-fore@adv cesen@v%pr_3 here@pron%pl_gen janglinge@ger and@conj here@pron%pl_gen wonder@n,
As soore wondren somme on cause of thonder,As sore° wondren somme on cause of thonder,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 258,,10,10,As soore wondren somme on cause of thonder,As sore wondren somme on cause of thonder,u Sx uS ux S ux S uS,u Sx uS ux S ux S uS,as@conj sore@adv wondren@v%pr_pl som@pron on@prep cause@n of@prep thonder@n,as@conj sore@adv wondren@v%pr_pl som@pron on@prep cause@n of@prep thonder@n,
"On ebbe, on flood, on gossomer, and on myst","On ebbe, on flood,° on gossomer,° and on mist",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 259,,10,10,On ebbe on flood on gossomer and on myst,On ebbe on flood on gossomer and on mist,u Sx u S u Sux S u S,u Sx u S u Sux S u S,on@prep ebbe@n on@prep flod@n on@prep gos-somer@n and@conj on@prep mist@n1,on@prep ebbe@n on@prep flod@n on@prep gos-somer@n and@conj on@prep mist@n1,
"And alle thyng, til that the cause is wyst.","And alle thing, til that the cause is wist.°",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 260,,10,10,And alle thyng til that the cause is wyst,And alle thing til that the cause is wist,u Su S u S u Sx u S,u Su S u S u Sx u S,and@conj al@gram_adj thing@n til@conj that@part the@def_art cause@n ben@v%pr_3 witen@v1%ppl,and@conj al@gram_adj thing@n til@conj that@part the@def_art cause@n ben@v%pr_3 witen@v1%ppl,
"Thus jangle they, and demen, and devyse","¶Thus janglen° they and demen° and devise,°",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 261,DIFF,10,10,Thus jangle they and demen and devyse,Thus janglen they and demen and devise,u Su S u Su S uSx,u Su S u Su S uSx,thus@adv janglen@v%pr_pl thei@pron%pl_nom and@conj demen@v%pr_pl and@conj devisen@v%pr_pl,thus@adv janglen@v%pr_pl thei@pron%pl_nom and@conj demen@v%pr_pl and@conj devisen@v%pr_pl,green
Til that the kyng gan fro the bord aryse.,Til that the king gan fro the bord° arise.,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 262,,10,10,Til that the kyng gan fro the bord aryse,Til that the king gan fro the bord arise,u S u S u S u S uSx,u S u S u S u S uSx,til@conj that@part the@def_art king@n ginnen@v%pt_3 from@prep the@def_art bord@n arisen@v%inf,til@conj that@part the@def_art king@n ginnen@v%pt_3 from@prep the@def_art bord@n arisen@v%inf,
Phebus hath laft the angle meridional,"Phebus hath laft the angle meridional,°",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 263,,10,10,Phebus hath laft the angle meridional,Phebus hath laft the angle meridional,uS u S u Sx xuSuS,uS u S u Sx xuSuS,phebus@n#propn haven@v%pr_3 leven@v1%ppl the@def_art angle@n2 meridional@adj,phebus@n#propn haven@v%pr_3 leven@v1%ppl the@def_art angle@n2 meridional@adj,
And yet ascendynge was the beest roial,And yet° ascending was the beest° royal,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 264,,9,10,And yet ascendynge was the beest roial,And yet ascending was the beest royal,S u SuSx u S u S,u S uSu S u S uS,and@conj yet@adv ascenden@v%prp ben@v%pt_3 the@def_art beste@n roial@adj,and@conj yet@adv ascenden@v%prp ben@v%pt_3 the@def_art beste@n roial@adj,
"The gentil Leon, with his Aldiran","The gentil Leon,° with his Aldiran,°",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 265,,10,10,The gentil Leon with his Aldiran,The gentil Leon with his Aldiran,u Su Su S u SuS,u Su Su S u SuS,the@def_art gentil@adj lioun@n1 with@prep his@pron1%gen aldiran@n,the@def_art gentil@adj lioun@n1 with@prep his@pron1%gen aldiran@n,
"Whan that this Tartre kyng, Cambyuskan","Whan that this Tartre king, this Cambinskan",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 266,DIFF,0,10,Whan that this Tartre kyng Cambyuskan,Whan that this Tartre king this Cambinskan,"     ",u S u Su S u SuS,whan@adv&conj that@part this@gram_adj tartar@n2#adj king@n cambiuskan@n#propn,whan@adv&conj that@part this@gram_adj tartar@n2#adj king@n this@gram_adj cambiuskan@n#propn,green
"Roos fro his bord, ther as he sat ful hye.","Roos fro his bord, ther that° he sat ful hie.",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 267,DIFF,10,10,Roos fro his bord ther as he sat ful hye,Roos fro his bord ther that he sat ful hie,u S u S u S u S u S,u S u S u S u S u S,risen@v%pt_3 from@prep his@pron1%gen bord@n ther@adv as@conj he@pron1%nom sitten@v%pt_3 ful@adv heighe@adv,risen@v%pt_3 from@prep his@pron1%gen bord@n ther@adv that@conj he@pron1%nom sitten@v%pt_3 ful@adv heighe@adv,green
Toforn hym gooth the loude mynstralcye,"Toforn him° gooth the loude minstralcie,°",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 268,,0,10,Toforn hym gooth the loude mynstralcye,Toforn him gooth the loude minstralcie,"     ",uS u S u Su SuS,toforen@prep him@pron%obj gon@v%pr_3 the@def_art loud@adj minstralsie@n,toforen@prep him@pron%obj gon@v%pr_3 the@def_art loud@adj minstralsie@n,
Til he cam to his chambre of parementz,"Til he cam to his chambre of parements,°",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 269,,10,10,Til he cam to his chambre of parementz,Til he cam to his chambre of parements,u S u S u Sx u SuS,u S u S u Sx u SuS,til@conj he@pron1%nom comen@v%pt_3 to@prep his@pron1%gen chaumbre@n of@prep parementes@n%pl,til@conj he@pron1%nom comen@v%pt_3 to@prep his@pron1%gen chaumbre@n of@prep parementes@n%pl,
Ther as they sownen diverse instrumentz,Ther as° they sownen° diverse instruments,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 270,,10,10,Ther as they sownen diverse instrumentz,Ther as they sownen diverse instruments,u S u Su Sux SuS,u S u Su Sux SuS,ther@adv as@conj thei@pron%pl_nom sounen@v%pr_pl diverse@adj instrument@n%pl,ther@adv as@conj thei@pron%pl_nom sounen@v%pr_pl diverse@adj instrument@n%pl,
That it is lyk an hevene for to heere.,That it is lik an heven° for to here.,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 271,,10,10,That it is lyk an hevene for to heere,That it is lik an heven for to here,u S u S u Sux S u Sx,u S u S u Su S u Sx,that@conj hit@pron ben@v%pr_3 like@prep a@indef_art heven@n for@prep#adv to@part heren@v%inf,that@conj hit@pron ben@v%pr_3 like@prep a@indef_art heven@n for@prep#adv to@part heren@v%inf,
Now dauncen lusty Venus children deere,Now dauncen lusty° Venus° children dere,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 272,,10,10,Now dauncen lusty Venus children deere,Now dauncen lusty Venus children dere,u Su Su Su Su Sx,u Su Su Su Su Sx,nou@adv dauncen@v%pr_pl lusti@adj venus@n#propn%gen child@n%pl dere@adj1,nou@adv dauncen@v%pr_pl lusti@adj venus@n#propn%gen child@n%pl dere@adj1,
For in the Fyssh hir lady sat ful hye,For in the Fish° hir lady sat ful hie,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 273,,10,10,For in the Fyssh hir lady sat ful hye,For in the Fish hir lady sat ful hie,u S u S u Su S u S,u S u S u Su S u S,for@conj in@prep the@def_art fish@n here@pron%pl_gen ladie@n sitten@v%pt_3 ful@adv heighe@adv,for@conj in@prep the@def_art fish@n here@pron%pl_gen ladie@n sitten@v%pt_3 ful@adv heighe@adv,
And looketh on hem with a freendly ye.,And loketh on hem with a freendly eye.,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 274,,10,10,And looketh on hem with a freendly ye,And loketh on hem with a freendly eye,u Su S u S u Su S,u Su S u S u Su S,and@conj loken@v2%pr_3 on@prep hem@pron%pl_obj with@prep a@indef_art frendli@adj eie@n1,and@conj loken@v2%pr_3 on@prep hem@pron%pl_obj with@prep a@indef_art frendli@adj eie@n1,
This noble kyng is set upon his trone.,This noble king is set up in his trone.°,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 275,DIFF,10,10,This noble kyng is set upon his trone,This noble king is set up in his trone,u Su S u S uS u Sx,u Su S u S u S u Sx,this@gram_adj noble@adj king@n ben@v%pr_3 setten@v%ppl upon@prep his@pron1%gen trone@n,this@gram_adj noble@adj king@n ben@v%pr_3 setten@v%ppl up@prep in@prep his@pron1%gen trone@n,green
This strange knyght is fet to hym ful soone,This strange° knight is fet° to him ful sone,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 276,,10,10,This strange knyght is fet to hym ful soone,This strange knight is fet to him ful sone,u Su S u S u S u Sx,u Su S u S u S u Sx,this@gram_adj straunge@adj knight@n ben@v%pr_3 fetten@v%ppl to@prep him@pron%obj ful@adv sone@adv,this@gram_adj straunge@adj knight@n ben@v%pr_3 fetten@v%ppl to@prep him@pron%obj ful@adv sone@adv,
And on the daunce he gooth with Canacee.,And on the daunce he gooth° with Canacee.,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 277,,10,10,And on the daunce he gooth with Canacee,And on the daunce he gooth with Canacee,u S u Sx u S u SuS,u S u Sx u S u SuS,and@conj on@prep the@def_art daunce@n he@pron1%nom gon@v%pr_3 with@prep canacee@n1#propn,and@conj on@prep the@def_art daunce@n he@pron1%nom gon@v%pr_3 with@prep canacee@n1#propn,
Heere is the revel and the jolitee,Heer is the revel° and the jolitee°,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 278,,10,10,Heere is the revel and the jolitee,Heer is the revel and the jolitee,ux S u Su S u SuS,u S u Su S u SuS,her@adv ben@v%pr_3 the@def_art revel@n1 and@conj the@def_art jolite@n,her@adv ben@v%pr_3 the@def_art revel@n1 and@conj the@def_art jolite@n,
That is nat able a dul man to devyse.,That is nat able a dul man to devise.°,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 279,,10,10,That is nat able a dul man to devyse,That is nat able a dul man to devise,u S u Sx u S u S uSx,u S u Sx u S u S uSx,that@pron ben@v%pr_3 not@adv able@adj a@indef_art dul@adj man@n to@part devisen@v%inf,that@pron ben@v%pr_3 not@adv able@adj a@indef_art dul@adj man@n to@part devisen@v%inf,
He moste han knowen love and his servyse,He moste han knowen love and his° servise,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 280,,10,10,He moste han knowen love and his servyse,He moste han knowen love and his servise,u Sx u Su Sx u S uSx,u Sx u Su Sx u S uSx,he@pron1%nom moten@v2%pt_3 haven@v%inf knouen@v%ppl love@n1 and@conj his@pron1%gen servise@n,he@pron1%nom moten@v2%pt_3 haven@v%inf knouen@v%ppl love@n1 and@conj his@pron1%gen servise@n,
And been a feestlych man as fressh as May,And been a festlich° man as fresh as May,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 281,,10,10,And been a feestlych man as fressh as May,And been a festlich man as fresh as May,u S u Su S u S u S,u S u Su S u S u S,and@conj ben@v%inf a@indef_art festli@adj man@n as@conj fresh@adj as@conj mai@n2,and@conj ben@v%inf a@indef_art festli@adj man@n as@conj fresh@adj as@conj mai@n2,
That sholde yow devysen swich array.,That sholde yow devisen swich array.°,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 282,,10,10,That sholde yow devysen swich array,That sholde yow devisen swich array,u Su S uSu S uS,u Su S uSu S uS,that@pron shulen@v1%pt_3 you@pron%pl_obj devisen@v%inf swich@gram_adj arrai@n,that@pron shulen@v1%pt_3 you@pron%pl_obj devisen@v%inf swich@gram_adj arrai@n,
Who koude telle yow the forme of daunces,Who coude telle yow the forme of daunces,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 283,,10,10,Who koude telle yow the forme of daunces,Who coude telle yow the forme of daunces,u Sx ux S u Su S uS,u Sx ux S u Su S uS,who@pron%nom connen@v%pt_3 tellen@v%inf you@pron%pl_obj the@def_art forme@n of@prep daunce@n%pl,who@pron%nom connen@v%pt_3 tellen@v%inf you@pron%pl_obj the@def_art forme@n of@prep daunce@n%pl,
"So unkouthe, and swiche fresshe contenaunces","So uncouthe° and so fresshe contenaunces,°",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 284,DIFF,10,10,So unkouthe and swiche fresshe contenaunces,So uncouthe and so fresshe contenaunces,u Sux S ux Sx uSuS,u Sux S u Sx uSuS,so@adv uncouth@adj and@conj swich@gram_adj fresh@adj contenaunce@n%pl,so@adv uncouth@adj and@conj so@adv fresh@adj contenaunce@n%pl,green
Swich subtil lookyng and dissymulynges,Swich subtil loking and dissimulinges°,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 285,,10,10,Swich subtil lookyng and dissymulynges,Swich subtil loking and dissimulinges,u Su Su S uSuSx,u Su Su S uSuSx,swich@gram_adj sotil@adj lokinge@ger and@conj dissimulinge@ger%pl,swich@gram_adj sotil@adj lokinge@ger and@conj dissimulinge@ger%pl,
For drede of jalouse mennes aperceyvynges?,For drede of jalouse mennes aperceivinges?°,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 286,,10,10,For drede of jalouse mennes aperceyvynges,For drede of jalouse mennes aperceivinges,u Sx u Sux Sx uSuSx,u Sx u Sux Sx uSuSx,for@prep drede@n of@prep jelous@adj man@n%pl_gen apperceiving@ger%pl,for@prep drede@n of@prep jelous@adj man@n%pl_gen apperceiving@ger%pl,
"No man but Launcelot, and he is deed.","No man but Launcelot, and he is deed.",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 287,,10,10,No man but Launcelot and he is deed,No man but Launcelot and he is deed,u S u SuS u S u S,u S u SuS u S u S,no@gram_adj man@n but@conj launcelot@n#propn and@conj he@pron1%nom ben@v%pr_3 ded@adj,no@gram_adj man@n but@conj launcelot@n#propn and@conj he@pron1%nom ben@v%pr_3 ded@adj,
